host,endpoint,server_name,authorization_endpoint,issuer,prm_url,auth,oauth_confirmed,remove_reason
onlynaturalpet.com,https://onlynaturalpet.com/api/mcp,storefront-renderer,https://shopify.com/authentication/13551501376/oauth/authorize,https://shopify.com/authentication/13551501376,https://onlynaturalpet.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
onnit.com,https://onnit.com/api/mcp,storefront-renderer,https://account.onnit.com/authentication/oauth/authorize,https://shopify.com/authentication/91029012770,https://onnit.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ontrad.co.uk,https://ontrad.co.uk/api/mcp,storefront-renderer,https://shopify.com/authentication/10501914686/oauth/authorize,https://shopify.com/authentication/10501914686,https://ontrad.co.uk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oofos.com,https://oofos.com/api/mcp,storefront-renderer,https://shopify.com/authentication/2545969/oauth/authorize,https://shopify.com/authentication/2545969,https://oofos.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ooni.com,https://ooni.com/api/mcp,storefront-renderer,https://shopify.com/authentication/2059582/oauth/authorize,https://shopify.com/authentication/2059582,https://ooni.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
opencolleges.edu.au,https://opencolleges.edu.au/api/mcp,storefront-renderer,https://shopify.com/authentication/69536973119/oauth/authorize,https://shopify.com/authentication/69536973119,https://opencolleges.edu.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
openfarmpet.com,https://openfarmpet.com/api/mcp,storefront-renderer,https://shopify.com/authentication/1625096305/oauth/authorize,https://shopify.com/authentication/1625096305,https://openfarmpet.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
opositiv.com,https://opositiv.com/api/mcp,storefront-renderer,https://shopify.com/authentication/58893402261/oauth/authorize,https://shopify.com/authentication/58893402261,https://opositiv.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
opticabassol.com,https://opticabassol.com/api/mcp,storefront-renderer,https://shopify.com/authentication/90519044419/oauth/authorize,https://shopify.com/authentication/90519044419,https://opticabassol.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
opticalh.com,https://opticalh.com/api/mcp,storefront-renderer,https://account.opticalh.com/authentication/oauth/authorize,https://shopify.com/authentication/97910227289,https://opticalh.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
optimumnutrition.co.in,https://optimumnutrition.co.in/api/mcp,storefront-renderer,https://shopify.com/authentication/73886499042/oauth/authorize,https://shopify.com/authentication/73886499042,https://optimumnutrition.co.in/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orangatangwheels.com,https://orangatangwheels.com/api/mcp,storefront-renderer,https://account.orangatangwheels.com/authentication/oauth/authorize,https://shopify.com/authentication/31216926852,https://orangatangwheels.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orbitonline.com,https://orbitonline.com/api/mcp,storefront-renderer,https://epp.orbitonline.com/authentication/oauth/authorize,https://shopify.com/authentication/48924459176,https://orbitonline.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orchardcorset.com,https://orchardcorset.com/api/mcp,storefront-renderer,https://shopify.com/authentication/14170390/oauth/authorize,https://shopify.com/authentication/14170390,https://orchardcorset.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oreo.com,https://oreo.com/api/mcp,storefront-renderer,https://account.oreo.com/authentication/oauth/authorize,https://shopify.com/authentication/55873667206,https://oreo.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orgain.com,https://orgain.com/api/mcp,storefront-renderer,https://shopify.com/authentication/7408320621/oauth/authorize,https://shopify.com/authentication/7408320621,https://orgain.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
organicbasics.com,https://organicbasics.com/api/mcp,storefront-renderer,https://shopify.com/authentication/63622840540/oauth/authorize,https://shopify.com/authentication/63622840540,https://organicbasics.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
organicbazar.net,https://organicbazar.net/api/mcp,storefront-renderer,https://shopify.com/authentication/81308287252/oauth/authorize,https://shopify.com/authentication/81308287252,https://organicbazar.net/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
organicindia.com,https://organicindia.com/api/mcp,storefront-renderer,https://shopify.com/authentication/66362868029/oauth/authorize,https://shopify.com/authentication/66362868029,https://organicindia.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oribe.com,https://oribe.com/api/mcp,storefront-renderer,https://shopify.com/authentication/73860841787/oauth/authorize,https://shopify.com/authentication/73860841787,https://oribe.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orientelectric.com,https://orientelectric.com/api/mcp,storefront-renderer,https://shopify.com/authentication/56851660962/oauth/authorize,https://shopify.com/authentication/56851660962,https://orientelectric.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orientwatchusa.com,https://orientwatchusa.com/api/mcp,storefront-renderer,https://shopify.com/authentication/2649784385/oauth/authorize,https://shopify.com/authentication/2649784385,https://orientwatchusa.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
original.com.mo,https://original.com.mo/api/mcp,storefront-renderer,https://shopify.com/authentication/24728430/oauth/authorize,https://shopify.com/authentication/24728430,https://original.com.mo/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
originalpenguin.com,https://originalpenguin.com/api/mcp,storefront-renderer,https://account.originalpenguin.com/authentication/oauth/authorize,https://shopify.com/authentication/5137236054,https://originalpenguin.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oriwhiz.com,https://oriwhiz.com/api/mcp,storefront-renderer,https://account.oriwhiz.com/authentication/oauth/authorize,https://shopify.com/authentication/4656627747,https://oriwhiz.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orlando-furnitureoutlet.com,https://orlando-furnitureoutlet.com/api/mcp,storefront-renderer,https://shopify.com/authentication/71719420153/oauth/authorize,https://shopify.com/authentication/71719420153,https://orlando-furnitureoutlet.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orlebarbrown.com,https://orlebarbrown.com/api/mcp,storefront-renderer,https://shopify.com/authentication/67965649115/oauth/authorize,https://shopify.com/authentication/67965649115,https://orlebarbrown.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orlybeauty.com,https://orlybeauty.com/api/mcp,storefront-renderer,https://account.orlybeauty.com/authentication/oauth/authorize,https://shopify.com/authentication/1501855843,https://orlybeauty.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orthofeet.com,https://orthofeet.com/api/mcp,storefront-renderer,https://shopify.com/authentication/9467630/oauth/authorize,https://shopify.com/authentication/9467630,https://orthofeet.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
orthoticshop.com,https://orthoticshop.com/api/mcp,storefront-renderer,https://shopify.com/authentication/69463113846/oauth/authorize,https://shopify.com/authentication/69463113846,https://orthoticshop.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oscardelarenta.com,https://oscardelarenta.com/api/mcp,storefront-renderer,https://shopify.com/authentication/58781564989/oauth/authorize,https://shopify.com/authentication/58781564989,https://oscardelarenta.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oseamalibu.com,https://oseamalibu.com/api/mcp,storefront-renderer,https://account.oseamalibu.com/authentication/oauth/authorize,https://shopify.com/authentication/13689993,https://oseamalibu.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oswaalbooks.com,https://oswaalbooks.com/api/mcp,storefront-renderer,https://shopify.com/authentication/57272991924/oauth/authorize,https://shopify.com/authentication/57272991924,https://oswaalbooks.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
otterbox.com,https://otterbox.com/api/mcp,storefront-renderer,https://shopify.com/authentication/68143218875/oauth/authorize,https://shopify.com/authentication/68143218875,https://otterbox.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ottocast.com,https://ottocast.com/api/mcp,storefront-renderer,https://shopify.com/authentication/26865926342/oauth/authorize,https://shopify.com/authentication/26865926342,https://ottocast.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ottofrei.com,https://ottofrei.com/api/mcp,storefront-renderer,https://account.ottofrei.com/authentication/oauth/authorize,https://shopify.com/authentication/60998320342,https://ottofrei.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ottolenghi.co.uk,https://ottolenghi.co.uk/api/mcp,storefront-renderer,https://shopify.com/authentication/55766515815/oauth/authorize,https://shopify.com/authentication/55766515815,https://ottolenghi.co.uk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oudstore.com,https://oudstore.com/api/mcp,storefront-renderer,https://shopify.com/authentication/67640688777/oauth/authorize,https://shopify.com/authentication/67640688777,https://oudstore.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oukitel.com,https://oukitel.com/api/mcp,storefront-renderer,https://shopify.com/authentication/39274283139/oauth/authorize,https://shopify.com/authentication/39274283139,https://oukitel.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outbacktoys.com,https://outbacktoys.com/api/mcp,storefront-renderer,https://account.outbacktoys.com/authentication/oauth/authorize,https://shopify.com/authentication/77588201756,https://outbacktoys.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outdoorresearch.com,https://outdoorresearch.com/api/mcp,storefront-renderer,https://account.outdoorresearch.com/authentication/oauth/authorize,https://shopify.com/authentication/74136027457,https://outdoorresearch.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outdoorvoices.com,https://outdoorvoices.com/api/mcp,storefront-renderer,https://shopify.com/authentication/1901390/oauth/authorize,https://shopify.com/authentication/1901390,https://outdoorvoices.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outerbloom.com,https://outerbloom.com/api/mcp,storefront-renderer,https://shopify.com/authentication/15896833/oauth/authorize,https://shopify.com/authentication/15896833,https://outerbloom.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outerknown.com,https://outerknown.com/api/mcp,storefront-renderer,https://account.outerknown.com/authentication/oauth/authorize,https://shopify.com/authentication/24454975,https://outerknown.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outfitters.ca,https://outfitters.ca/api/mcp,storefront-renderer,https://shopify.com/authentication/11848064/oauth/authorize,https://shopify.com/authentication/11848064,https://outfitters.ca/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outfitters.com.pk,https://outfitters.com.pk/api/mcp,storefront-renderer,https://shopify.com/authentication/22907887/oauth/authorize,https://shopify.com/authentication/22907887,https://outfitters.com.pk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outletbenetton.com,https://outletbenetton.com/api/mcp,storefront-renderer,https://shopify.com/authentication/87344611594/oauth/authorize,https://shopify.com/authentication/87344611594,https://outletbenetton.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outletdelcalcio.eu,https://outletdelcalcio.eu/api/mcp,storefront-renderer,https://shopify.com/authentication/66051539203/oauth/authorize,https://shopify.com/authentication/66051539203,https://outletdelcalcio.eu/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outletshoesmx.com,https://outletshoesmx.com/api/mcp,storefront-renderer,https://shopify.com/authentication/27965456467/oauth/authorize,https://shopify.com/authentication/27965456467,https://outletshoesmx.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outofprint.com,https://outofprint.com/api/mcp,storefront-renderer,https://account.outofprint.com/authentication/oauth/authorize,https://shopify.com/authentication/3806785,https://outofprint.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
outsider.com,https://outsider.com/api/mcp,storefront-renderer,https://shopify.com/authentication/53920006344/oauth/authorize,https://shopify.com/authentication/53920006344,https://outsider.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ovaisabayacollection.in,https://ovaisabayacollection.in/api/mcp,storefront-renderer,https://account.ovaisabayacollection.in/authentication/oauth/authorize,https://shopify.com/authentication/60125347980,https://ovaisabayacollection.in/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ovationthemes.com,https://ovationthemes.com/api/mcp,storefront-renderer,https://shopify.com/authentication/63368691848/oauth/authorize,https://shopify.com/authentication/63368691848,https://ovationthemes.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
overkillshop.com,https://overkillshop.com/api/mcp,storefront-renderer,https://shopify.com/authentication/63155142847/oauth/authorize,https://shopify.com/authentication/63155142847,https://overkillshop.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
overthemoon.com,https://overthemoon.com/api/mcp,storefront-renderer,https://shopify.com/authentication/5889917016/oauth/authorize,https://shopify.com/authentication/5889917016,https://overthemoon.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
owletcare.com,https://owletcare.com/api/mcp,storefront-renderer,https://b2b.owletcare.com/authentication/oauth/authorize,https://shopify.com/authentication/10043036,https://owletcare.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ownkoti.com,https://ownkoti.com/api/mcp,storefront-renderer,https://shopify.com/authentication/58084098232/oauth/authorize,https://shopify.com/authentication/58084098232,https://ownkoti.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oxknit.com,https://oxknit.com/api/mcp,storefront-renderer,https://account.oxknit.com/authentication/oauth/authorize,https://shopify.com/authentication/58452181186,https://oxknit.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oxva.com,https://oxva.com/api/mcp,storefront-renderer,https://shopify.com/authentication/50280333505/oauth/authorize,https://shopify.com/authentication/50280333505,https://oxva.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oyela.in,https://oyela.in/api/mcp,storefront-renderer,https://account.oyela.in/authentication/oauth/authorize,https://shopify.com/authentication/86703407378,https://oyela.in/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
oziva.in,https://oziva.in/api/mcp,storefront-renderer,https://shopify.com/authentication/23932199/oauth/authorize,https://shopify.com/authentication/23932199,https://oziva.in/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
p3tuning-performanceparts.com,https://p3tuning-performanceparts.com/api/mcp,storefront-renderer,https://shopify.com/authentication/16367019/oauth/authorize,https://shopify.com/authentication/16367019,https://p3tuning-performanceparts.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pacificabeauty.com,https://pacificabeauty.com/api/mcp,storefront-renderer,https://account.pacificabeauty.com/authentication/oauth/authorize,https://shopify.com/authentication/15150462,https://pacificabeauty.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pacsafe.com,https://pacsafe.com/api/mcp,storefront-renderer,https://account.pacsafe.com/authentication/oauth/authorize,https://shopify.com/authentication/4176380013,https://pacsafe.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paddleva.com,https://paddleva.com/api/mcp,storefront-renderer,https://shopify.com/authentication/6245351522/oauth/authorize,https://shopify.com/authentication/6245351522,https://paddleva.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
padelmq.com,https://padelmq.com/api/mcp,storefront-renderer,https://shopify.com/authentication/88151327069/oauth/authorize,https://shopify.com/authentication/88151327069,https://padelmq.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pagefly.io,https://pagefly.io/api/mcp,storefront-renderer,https://shopify.com/authentication/9092366436/oauth/authorize,https://shopify.com/authentication/9092366436,https://pagefly.io/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pahrumpfurniture.com,https://pahrumpfurniture.com/api/mcp,storefront-renderer,https://shopify.com/authentication/98620473625/oauth/authorize,https://shopify.com/authentication/98620473625,https://pahrumpfurniture.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
painfulpleasures.com,https://painfulpleasures.com/api/mcp,storefront-renderer,https://shopify.com/authentication/56603181110/oauth/authorize,https://shopify.com/authentication/56603181110,https://painfulpleasures.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
painterssolutions.com,https://painterssolutions.com/api/mcp,storefront-renderer,https://account.painterssolutions.com/authentication/oauth/authorize,https://shopify.com/authentication/20058898496,https://painterssolutions.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paintscratch.com,https://paintscratch.com/api/mcp,storefront-renderer,https://account.paintscratch.com/authentication/oauth/authorize,https://shopify.com/authentication/72922792104,https://paintscratch.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paireyewear.com,https://paireyewear.com/api/mcp,storefront-renderer,https://shopify.com/authentication/11479910/oauth/authorize,https://shopify.com/authentication/11479910,https://paireyewear.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
palenmusic.com,https://palenmusic.com/api/mcp,storefront-renderer,https://shopify.com/authentication/12984787/oauth/authorize,https://shopify.com/authentication/12984787,https://palenmusic.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
palm.com,https://palm.com/api/mcp,storefront-renderer,https://shopify.com/authentication/6306136154/oauth/authorize,https://shopify.com/authentication/6306136154,https://palm.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
palmonas.com,https://palmonas.com/api/mcp,storefront-renderer,https://shopify.com/authentication/61314007297/oauth/authorize,https://shopify.com/authentication/61314007297,https://palmonas.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pamelascott.com,https://pamelascott.com/api/mcp,storefront-renderer,https://shopify.com/authentication/66823225663/oauth/authorize,https://shopify.com/authentication/66823225663,https://pamelascott.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pammys.com,https://pammys.com/api/mcp,storefront-renderer,https://shopify.com/authentication/55926947921/oauth/authorize,https://shopify.com/authentication/55926947921,https://pammys.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pand.co,https://pand.co/api/mcp,storefront-renderer,https://account.pand.co/authentication/oauth/authorize,https://shopify.com/authentication/2352617,https://pand.co/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paninitienda.com,https://paninitienda.com/api/mcp,storefront-renderer,https://shopify.com/authentication/32581288072/oauth/authorize,https://shopify.com/authentication/32581288072,https://paninitienda.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pantproject.com,https://pantproject.com/api/mcp,storefront-renderer,https://shopify.com/authentication/42335764634/oauth/authorize,https://shopify.com/authentication/42335764634,https://pantproject.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
papersource.com,https://papersource.com/api/mcp,storefront-renderer,https://account.papersource.com/authentication/oauth/authorize,https://shopify.com/authentication/77189251382,https://papersource.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
parachutehome.com,https://parachutehome.com/api/mcp,storefront-renderer,https://account.parachutehome.com/authentication/oauth/authorize,https://shopify.com/authentication/3968269,https://parachutehome.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paragonsns.com,https://paragonsns.com/api/mcp,storefront-renderer,https://shopify.com/authentication/24233345087/oauth/authorize,https://shopify.com/authentication/24233345087,https://paragonsns.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paramountshop.com,https://paramountshop.com/api/mcp,storefront-renderer,https://shopify.com/authentication/56915623983/oauth/authorize,https://shopify.com/authentication/56915623983,https://paramountshop.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
parfum-muse.com,https://parfum-muse.com/api/mcp,storefront-renderer,https://shopify.com/authentication/51530563764/oauth/authorize,https://shopify.com/authentication/51530563764,https://parfum-muse.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
parkautomotorsports.ca,https://parkautomotorsports.ca/api/mcp,storefront-renderer,https://shopify.com/authentication/10886742/oauth/authorize,https://shopify.com/authentication/10886742,https://parkautomotorsports.ca/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
parkeofficial.com,https://parkeofficial.com/api/mcp,storefront-renderer,https://shopify.com/authentication/57178652878/oauth/authorize,https://shopify.com/authentication/57178652878,https://parkeofficial.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
parksandlandmarks.shop,https://parksandlandmarks.shop/api/mcp,storefront-renderer,https://shopify.com/authentication/54574710975/oauth/authorize,https://shopify.com/authentication/54574710975,https://parksandlandmarks.shop/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
parmida.com,https://parmida.com/api/mcp,storefront-renderer,https://shopify.com/authentication/2342256707/oauth/authorize,https://shopify.com/authentication/2342256707,https://parmida.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
partcatalog.com,https://partcatalog.com/api/mcp,storefront-renderer,https://shopify.com/authentication/62814421173/oauth/authorize,https://shopify.com/authentication/62814421173,https://partcatalog.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
partify.ca,https://partify.ca/api/mcp,storefront-renderer,https://account.partify.ca/authentication/oauth/authorize,https://shopify.com/authentication/17882309,https://partify.ca/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
partifyusa.com,https://partifyusa.com/api/mcp,storefront-renderer,https://account.partifyusa.com/authentication/oauth/authorize,https://shopify.com/authentication/24862916693,https://partifyusa.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
parts4engines.com,https://parts4engines.com/api/mcp,storefront-renderer,https://account.parts4engines.com/authentication/oauth/authorize,https://shopify.com/authentication/67113386225,https://parts4engines.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
partsvu.com,https://partsvu.com/api/mcp,storefront-renderer,https://b2baccount.partsvu.com/authentication/oauth/authorize,https://shopify.com/authentication/78374109475,https://partsvu.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
party-expert.com,https://party-expert.com/api/mcp,storefront-renderer,https://account.party-expert.com/authentication/oauth/authorize,https://shopify.com/authentication/7231668290,https://party-expert.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
partycity.com,https://partycity.com/api/mcp,storefront-renderer,https://account.partycity.com/authentication/oauth/authorize,https://shopify.com/authentication/96659505431,https://partycity.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
partypacks.co.uk,https://partypacks.co.uk/api/mcp,storefront-renderer,https://shopify.com/authentication/5141725277/oauth/authorize,https://shopify.com/authentication/5141725277,https://partypacks.co.uk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
partywinkel.nl,https://partywinkel.nl/api/mcp,storefront-renderer,https://shopify.com/authentication/87281500452/oauth/authorize,https://shopify.com/authentication/87281500452,https://partywinkel.nl/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paspaley.com,https://paspaley.com/api/mcp,storefront-renderer,https://shopify.com/authentication/84197212456/oauth/authorize,https://shopify.com/authentication/84197212456,https://paspaley.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
passagedudesir.com,https://passagedudesir.com/api/mcp,storefront-renderer,https://shopify.com/authentication/86859481361/oauth/authorize,https://shopify.com/authentication/86859481361,https://passagedudesir.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
passenger-clothing.com,https://passenger-clothing.com/api/mcp,storefront-renderer,https://account.passenger-clothing.com/authentication/oauth/authorize,https://shopify.com/authentication/2039296,https://passenger-clothing.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pastimesports.ca,https://pastimesports.ca/api/mcp,storefront-renderer,https://account.pastimesports.ca/authentication/oauth/authorize,https://shopify.com/authentication/13319405627,https://pastimesports.ca/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pasweetdreams.com,https://pasweetdreams.com/api/mcp,storefront-renderer,https://shopify.com/authentication/59815985215/oauth/authorize,https://shopify.com/authentication/59815985215,https://pasweetdreams.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
patmcgrath.com,https://patmcgrath.com/api/mcp,storefront-renderer,https://shopify.com/authentication/14639662/oauth/authorize,https://shopify.com/authentication/14639662,https://patmcgrath.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
patou.com,https://patou.com/api/mcp,storefront-renderer,https://account.patou.com/authentication/oauth/authorize,https://shopify.com/authentication/25172607029,https://patou.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
patpat.com,https://patpat.com/api/mcp,storefront-renderer,https://shopify.com/authentication/70538854643/oauth/authorize,https://shopify.com/authentication/70538854643,https://patpat.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
patriciasicardi.com,https://patriciasicardi.com/api/mcp,storefront-renderer,https://shopify.com/authentication/98558509398/oauth/authorize,https://shopify.com/authentication/98558509398,https://patriciasicardi.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
patta.nl,https://patta.nl/api/mcp,storefront-renderer,https://account.patta.nl/authentication/oauth/authorize,https://shopify.com/authentication/1877934115,https://patta.nl/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
patternbeauty.com,https://patternbeauty.com/api/mcp,storefront-renderer,https://account.patternbeauty.com/authentication/oauth/authorize,https://shopify.com/authentication/14947942500,https://patternbeauty.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pattythree-shop-product.jp,https://pattythree-shop-product.jp/api/mcp,storefront-renderer,https://shopify.com/authentication/77635158331/oauth/authorize,https://shopify.com/authentication/77635158331,https://pattythree-shop-product.jp/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paulafj.com,https://paulafj.com/api/mcp,storefront-renderer,https://shopify.com/authentication/27413020746/oauth/authorize,https://shopify.com/authentication/27413020746,https://paulafj.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paulaschoice.com.au,https://paulaschoice.com.au/api/mcp,storefront-renderer,https://account.paulaschoice.com.au/authentication/oauth/authorize,https://shopify.com/authentication/78863237333,https://paulaschoice.com.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paulfredrick.com,https://paulfredrick.com/api/mcp,storefront-renderer,https://account.paulfredrick.com/authentication/oauth/authorize,https://shopify.com/authentication/55687119018,https://paulfredrick.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
paulmitchell.com,https://paulmitchell.com/api/mcp,storefront-renderer,https://shopify.com/authentication/65005092908/oauth/authorize,https://shopify.com/authentication/65005092908,https://paulmitchell.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pavers.co.uk,https://pavers.co.uk/api/mcp,storefront-renderer,https://account.checkout.pavers.co.uk/authentication/oauth/authorize,https://shopify.com/authentication/13835259,https://pavers.co.uk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
pawfecthouse.com,https://pawfecthouse.com/api/mcp,storefront-renderer,https://account.pawfecthouses.com/authentication/oauth/authorize,https://shopify.com/authentication/93600088353,https://pawfecthouse.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
